id,page,order,purpose,sourceUrl,calibrationPath,replacementPath,sourceWidth,sourceHeight,format,status,notes
ch20-012,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 20 章 自媒体不只是靠努力，而是一条增长闭环/,12,第 20 章 自媒体不只是靠努力，而是一条增长闭环 — image 12,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2020%20%E7%AB%A0%20%E8%87%AA%E5%AA%92%E4%BD%93%E4%B8%8D%E5%8F%AA%E6%98%AF%E9%9D%A0%E5%8A%AA%E5%8A%9B%EF%BC%8C%E8%80%8C%E6%98%AF%E4%B8%80%E6%9D%A1%E5%A2%9E%E9%95%BF%E9%97%AD%E7%8E%AF/assets/012_image_WzaxbhMT7o.png,/article-assets/source-calibration/ch20/012.png,/article-assets/replacements/ch20/012.png,2226,1226,png,awaiting-replacement,
ch20-013,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 20 章 自媒体不只是靠努力，而是一条增长闭环/,13,第 20 章 自媒体不只是靠努力，而是一条增长闭环 — image 13,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2020%20%E7%AB%A0%20%E8%87%AA%E5%AA%92%E4%BD%93%E4%B8%8D%E5%8F%AA%E6%98%AF%E9%9D%A0%E5%8A%AA%E5%8A%9B%EF%BC%8C%E8%80%8C%E6%98%AF%E4%B8%80%E6%9D%A1%E5%A2%9E%E9%95%BF%E9%97%AD%E7%8E%AF/assets/013_image_KqQsbAw8Ho.png,/article-assets/source-calibration/ch20/013.png,/article-assets/replacements/ch20/013.png,2156,1190,png,awaiting-replacement,
ch20-014,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 20 章 自媒体不只是靠努力，而是一条增长闭环/,14,第 20 章 自媒体不只是靠努力，而是一条增长闭环 — image 14,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2020%20%E7%AB%A0%20%E8%87%AA%E5%AA%92%E4%BD%93%E4%B8%8D%E5%8F%AA%E6%98%AF%E9%9D%A0%E5%8A%AA%E5%8A%9B%EF%BC%8C%E8%80%8C%E6%98%AF%E4%B8%80%E6%9D%A1%E5%A2%9E%E9%95%BF%E9%97%AD%E7%8E%AF/assets/014_image_GUBtbiSfao.png,/article-assets/source-calibration/ch20/014.png,/article-assets/replacements/ch20/014.png,2242,1556,png,awaiting-replacement,
ch20-015,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 20 章 自媒体不只是靠努力，而是一条增长闭环/,15,第 20 章 自媒体不只是靠努力，而是一条增长闭环 — image 15,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2020%20%E7%AB%A0%20%E8%87%AA%E5%AA%92%E4%BD%93%E4%B8%8D%E5%8F%AA%E6%98%AF%E9%9D%A0%E5%8A%AA%E5%8A%9B%EF%BC%8C%E8%80%8C%E6%98%AF%E4%B8%80%E6%9D%A1%E5%A2%9E%E9%95%BF%E9%97%AD%E7%8E%AF/assets/015_image_QHmHbuB4Ro.png,/article-assets/source-calibration/ch20/015.png,/article-assets/replacements/ch20/015.png,2316,1746,png,awaiting-replacement,
ch20-016,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 20 章 自媒体不只是靠努力，而是一条增长闭环/,16,第 20 章 自媒体不只是靠努力，而是一条增长闭环 — image 16,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2020%20%E7%AB%A0%20%E8%87%AA%E5%AA%92%E4%BD%93%E4%B8%8D%E5%8F%AA%E6%98%AF%E9%9D%A0%E5%8A%AA%E5%8A%9B%EF%BC%8C%E8%80%8C%E6%98%AF%E4%B8%80%E6%9D%A1%E5%A2%9E%E9%95%BF%E9%97%AD%E7%8E%AF/assets/016_image_NtnjbhJRHo.png,/article-assets/source-calibration/ch20/016.png,/article-assets/replacements/ch20/016.png,2312,1768,png,awaiting-replacement,
ch21-001,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 21 章 WorkBuddy也能做GEO专家/,1,第 21 章 WorkBuddy也能做GEO专家 — image 1,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2021%20%E7%AB%A0%20WorkBuddy%E4%B9%9F%E8%83%BD%E5%81%9AGEO%E4%B8%93%E5%AE%B6/assets/001_geo-expert-market_Aq5vbw1zpo.png,/article-assets/source-calibration/ch21/001.png,/article-assets/replacements/ch21/001.png,1080,575,png,awaiting-replacement,
ch21-002,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 21 章 WorkBuddy也能做GEO专家/,2,第 21 章 WorkBuddy也能做GEO专家 — image 2,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2021%20%E7%AB%A0%20WorkBuddy%E4%B9%9F%E8%83%BD%E5%81%9AGEO%E4%B8%93%E5%AE%B6/assets/002_geo-wesight-input_Igu2bhBHto.jpg,/article-assets/source-calibration/ch21/002.png,/article-assets/replacements/ch21/002.png,1080,608,png,awaiting-replacement,
ch21-003,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 21 章 WorkBuddy也能做GEO专家/,3,第 21 章 WorkBuddy也能做GEO专家 — image 3,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2021%20%E7%AB%A0%20WorkBuddy%E4%B9%9F%E8%83%BD%E5%81%9AGEO%E4%B8%93%E5%AE%B6/assets/003_geo-wesight-running-report_NPbHbLzS1o.jpg,/article-assets/source-calibration/ch21/003.png,/article-assets/replacements/ch21/003.png,1080,663,png,awaiting-replacement,
ch21-004,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 21 章 WorkBuddy也能做GEO专家/,4,第 21 章 WorkBuddy也能做GEO专家 — image 4,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2021%20%E7%AB%A0%20WorkBuddy%E4%B9%9F%E8%83%BD%E5%81%9AGEO%E4%B8%93%E5%AE%B6/assets/004_geo-overview-risk_F7TdbI1vDo.png,/article-assets/source-calibration/ch21/004.png,/article-assets/replacements/ch21/004.png,1080,704,png,awaiting-replacement,
ch21-005,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 21 章 WorkBuddy也能做GEO专家/,5,第 21 章 WorkBuddy也能做GEO专家 — image 5,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2021%20%E7%AB%A0%20WorkBuddy%E4%B9%9F%E8%83%BD%E5%81%9AGEO%E4%B8%93%E5%AE%B6/assets/005_geo-aivo-score_IeIfb25yLo.png,/article-assets/source-calibration/ch21/005.png,/article-assets/replacements/ch21/005.png,1080,702,png,awaiting-replacement,
ch21-006,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 21 章 WorkBuddy也能做GEO专家/,6,第 21 章 WorkBuddy也能做GEO专家 — image 6,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2021%20%E7%AB%A0%20WorkBuddy%E4%B9%9F%E8%83%BD%E5%81%9AGEO%E4%B8%93%E5%AE%B6/assets/006_geo-user-profile_D9E2bdtMfo.png,/article-assets/source-calibration/ch21/006.png,/article-assets/replacements/ch21/006.png,1080,764,png,awaiting-replacement,
ch21-007,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 21 章 WorkBuddy也能做GEO专家/,7,第 21 章 WorkBuddy也能做GEO专家 — image 7,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2021%20%E7%AB%A0%20WorkBuddy%E4%B9%9F%E8%83%BD%E5%81%9AGEO%E4%B8%93%E5%AE%B6/assets/007_geo-search-visibility_DlL8bB228o.png,/article-assets/source-calibration/ch21/007.png,/article-assets/replacements/ch21/007.png,1080,752,png,awaiting-replacement,
ch21-008,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 21 章 WorkBuddy也能做GEO专家/,8,第 21 章 WorkBuddy也能做GEO专家 — image 8,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2021%20%E7%AB%A0%20WorkBuddy%E4%B9%9F%E8%83%BD%E5%81%9AGEO%E4%B8%93%E5%AE%B6/assets/008_geo-infrastructure_EGT9bx2q1o.png,/article-assets/source-calibration/ch21/008.png,/article-assets/replacements/ch21/008.png,1080,648,png,awaiting-replacement,
ch21-009,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 21 章 WorkBuddy也能做GEO专家/,9,第 21 章 WorkBuddy也能做GEO专家 — image 9,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2021%20%E7%AB%A0%20WorkBuddy%E4%B9%9F%E8%83%BD%E5%81%9AGEO%E4%B8%93%E5%AE%B6/assets/009_geo-competitor-analysis_DXc8bIG86o.png,/article-assets/source-calibration/ch21/009.png,/article-assets/replacements/ch21/009.png,1080,741,png,awaiting-replacement,
ch21-010,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 21 章 WorkBuddy也能做GEO专家/,10,第 21 章 WorkBuddy也能做GEO专家 — image 10,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2021%20%E7%AB%A0%20WorkBuddy%E4%B9%9F%E8%83%BD%E5%81%9AGEO%E4%B8%93%E5%AE%B6/assets/010_geo-inclusion-effect_Wtr5bIQjXo.png,/article-assets/source-calibration/ch21/010.png,/article-assets/replacements/ch21/010.png,1080,581,png,awaiting-replacement,
ch21-011,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 21 章 WorkBuddy也能做GEO专家/,11,第 21 章 WorkBuddy也能做GEO专家 — image 11,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2021%20%E7%AB%A0%20WorkBuddy%E4%B9%9F%E8%83%BD%E5%81%9AGEO%E4%B8%93%E5%AE%B6/assets/011_geo-sentiment-analysis_PGplbNBQFo.png,/article-assets/source-calibration/ch21/011.png,/article-assets/replacements/ch21/011.png,1080,711,png,awaiting-replacement,
ch21-012,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 21 章 WorkBuddy也能做GEO专家/,12,第 21 章 WorkBuddy也能做GEO专家 — image 12,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2021%20%E7%AB%A0%20WorkBuddy%E4%B9%9F%E8%83%BD%E5%81%9AGEO%E4%B8%93%E5%AE%B6/assets/012_geo-personal-ip-score_ImWjbM8HSo.jpg,/article-assets/source-calibration/ch21/012.png,/article-assets/replacements/ch21/012.png,1080,641,png,awaiting-replacement,
ch21-013,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 21 章 WorkBuddy也能做GEO专家/,13,第 21 章 WorkBuddy也能做GEO专家 — image 13,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2021%20%E7%AB%A0%20WorkBuddy%E4%B9%9F%E8%83%BD%E5%81%9AGEO%E4%B8%93%E5%AE%B6/assets/013_geo-action-suggestions_MiImbUk7Io.png,/article-assets/source-calibration/ch21/013.png,/article-assets/replacements/ch21/013.png,1080,755,png,awaiting-replacement,
ch21-014,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 21 章 WorkBuddy也能做GEO专家/,14,第 21 章 WorkBuddy也能做GEO专家 — image 14,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2021%20%E7%AB%A0%20WorkBuddy%E4%B9%9F%E8%83%BD%E5%81%9AGEO%E4%B8%93%E5%AE%B6/assets/014_geo-roadmap_TlOTbehsFo.png,/article-assets/source-calibration/ch21/014.png,/article-assets/replacements/ch21/014.png,1080,772,png,awaiting-replacement,
ch22-001,/wb-x/第三篇 进阶篇：把案例变成自己的工作系统/第 22 章 打造skill：将书和视频蒸馏为可执行 Skill/,1,第 22 章 打造skill：将书和视频蒸馏为可执行 Skill — image 1,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%B8%89%E7%AF%87%20%E8%BF%9B%E9%98%B6%E7%AF%87%EF%BC%9A%E6%8A%8A%E6%A1%88%E4%BE%8B%E5%8F%98%E6%88%90%E8%87%AA%E5%B7%B1%E7%9A%84%E5%B7%A5%E4%BD%9C%E7%B3%BB%E7%BB%9F/%E7%AC%AC%2022%20%E7%AB%A0%20%E6%89%93%E9%80%A0skill%EF%BC%9A%E5%B0%86%E4%B9%A6%E5%92%8C%E8%A7%86%E9%A2%91%E8%92%B8%E9%A6%8F%E4%B8%BA%E5%8F%AF%E6%89%A7%E8%A1%8C%20Skill/assets/001_image_WcJzb4b7Yo.png,/article-assets/source-calibration/ch22/001.png,/article-assets/replacements/ch22/001.png,2876,1036,png,awaiting-replacement,
ch22-002,/wb-x/第三篇 进阶篇：把案例变成自己的工作系统/第 22 章 打造skill：将书和视频蒸馏为可执行 Skill/,2,第 22 章 打造skill：将书和视频蒸馏为可执行 Skill — image 2,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%B8%89%E7%AF%87%20%E8%BF%9B%E9%98%B6%E7%AF%87%EF%BC%9A%E6%8A%8A%E6%A1%88%E4%BE%8B%E5%8F%98%E6%88%90%E8%87%AA%E5%B7%B1%E7%9A%84%E5%B7%A5%E4%BD%9C%E7%B3%BB%E7%BB%9F/%E7%AC%AC%2022%20%E7%AB%A0%20%E6%89%93%E9%80%A0skill%EF%BC%9A%E5%B0%86%E4%B9%A6%E5%92%8C%E8%A7%86%E9%A2%91%E8%92%B8%E9%A6%8F%E4%B8%BA%E5%8F%AF%E6%89%A7%E8%A1%8C%20Skill/assets/002_image_M0YFbAywgo.png,/article-assets/source-calibration/ch22/002.png,/article-assets/replacements/ch22/002.png,2330,1706,png,awaiting-replacement,
ch22-003,/wb-x/第三篇 进阶篇：把案例变成自己的工作系统/第 22 章 打造skill：将书和视频蒸馏为可执行 Skill/,3,第 22 章 打造skill：将书和视频蒸馏为可执行 Skill — image 3,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%B8%89%E7%AF%87%20%E8%BF%9B%E9%98%B6%E7%AF%87%EF%BC%9A%E6%8A%8A%E6%A1%88%E4%BE%8B%E5%8F%98%E6%88%90%E8%87%AA%E5%B7%B1%E7%9A%84%E5%B7%A5%E4%BD%9C%E7%B3%BB%E7%BB%9F/%E7%AC%AC%2022%20%E7%AB%A0%20%E6%89%93%E9%80%A0skill%EF%BC%9A%E5%B0%86%E4%B9%A6%E5%92%8C%E8%A7%86%E9%A2%91%E8%92%B8%E9%A6%8F%E4%B8%BA%E5%8F%AF%E6%89%A7%E8%A1%8C%20Skill/assets/003_image_N5i2bw6V5o.png,/article-assets/source-calibration/ch22/003.png,/article-assets/replacements/ch22/003.png,1754,1010,png,awaiting-replacement,
ch22-004,/wb-x/第三篇 进阶篇：把案例变成自己的工作系统/第 22 章 打造skill：将书和视频蒸馏为可执行 Skill/,4,第 22 章 打造skill：将书和视频蒸馏为可执行 Skill — image 4,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%B8%89%E7%AF%87%20%E8%BF%9B%E9%98%B6%E7%AF%87%EF%BC%9A%E6%8A%8A%E6%A1%88%E4%BE%8B%E5%8F%98%E6%88%90%E8%87%AA%E5%B7%B1%E7%9A%84%E5%B7%A5%E4%BD%9C%E7%B3%BB%E7%BB%9F/%E7%AC%AC%2022%20%E7%AB%A0%20%E6%89%93%E9%80%A0skill%EF%BC%9A%E5%B0%86%E4%B9%A6%E5%92%8C%E8%A7%86%E9%A2%91%E8%92%B8%E9%A6%8F%E4%B8%BA%E5%8F%AF%E6%89%A7%E8%A1%8C%20Skill/assets/004_image_FiYybAIEQo.png,/article-assets/source-calibration/ch22/004.png,/article-assets/replacements/ch22/004.png,1080,458,png,awaiting-replacement,
ch22-005,/wb-x/第三篇 进阶篇：把案例变成自己的工作系统/第 22 章 打造skill：将书和视频蒸馏为可执行 Skill/,5,第 22 章 打造skill：将书和视频蒸馏为可执行 Skill — image 5,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%B8%89%E7%AF%87%20%E8%BF%9B%E9%98%B6%E7%AF%87%EF%BC%9A%E6%8A%8A%E6%A1%88%E4%BE%8B%E5%8F%98%E6%88%90%E8%87%AA%E5%B7%B1%E7%9A%84%E5%B7%A5%E4%BD%9C%E7%B3%BB%E7%BB%9F/%E7%AC%AC%2022%20%E7%AB%A0%20%E6%89%93%E9%80%A0skill%EF%BC%9A%E5%B0%86%E4%B9%A6%E5%92%8C%E8%A7%86%E9%A2%91%E8%92%B8%E9%A6%8F%E4%B8%BA%E5%8F%AF%E6%89%A7%E8%A1%8C%20Skill/assets/005_image_NaOwbuAcQo.png,/article-assets/source-calibration/ch22/005.png,/article-assets/replacements/ch22/005.png,2012,1218,png,awaiting-replacement,
ch22-006,/wb-x/第三篇 进阶篇：把案例变成自己的工作系统/第 22 章 打造skill：将书和视频蒸馏为可执行 Skill/,6,第 22 章 打造skill：将书和视频蒸馏为可执行 Skill — image 6,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%B8%89%E7%AF%87%20%E8%BF%9B%E9%98%B6%E7%AF%87%EF%BC%9A%E6%8A%8A%E6%A1%88%E4%BE%8B%E5%8F%98%E6%88%90%E8%87%AA%E5%B7%B1%E7%9A%84%E5%B7%A5%E4%BD%9C%E7%B3%BB%E7%BB%9F/%E7%AC%AC%2022%20%E7%AB%A0%20%E6%89%93%E9%80%A0skill%EF%BC%9A%E5%B0%86%E4%B9%A6%E5%92%8C%E8%A7%86%E9%A2%91%E8%92%B8%E9%A6%8F%E4%B8%BA%E5%8F%AF%E6%89%A7%E8%A1%8C%20Skill/assets/006_image_F5Ngb4vd5o.png,/article-assets/source-calibration/ch22/006.png,/article-assets/replacements/ch22/006.png,2268,1706,png,awaiting-replacement,
ch22-007,/wb-x/第三篇 进阶篇：把案例变成自己的工作系统/第 22 章 打造skill：将书和视频蒸馏为可执行 Skill/,7,第 22 章 打造skill：将书和视频蒸馏为可执行 Skill — image 7,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%B8%89%E7%AF%87%20%E8%BF%9B%E9%98%B6%E7%AF%87%EF%BC%9A%E6%8A%8A%E6%A1%88%E4%BE%8B%E5%8F%98%E6%88%90%E8%87%AA%E5%B7%B1%E7%9A%84%E5%B7%A5%E4%BD%9C%E7%B3%BB%E7%BB%9F/%E7%AC%AC%2022%20%E7%AB%A0%20%E6%89%93%E9%80%A0skill%EF%BC%9A%E5%B0%86%E4%B9%A6%E5%92%8C%E8%A7%86%E9%A2%91%E8%92%B8%E9%A6%8F%E4%B8%BA%E5%8F%AF%E6%89%A7%E8%A1%8C%20Skill/assets/007_image_QMdJbhsm0o.png,/article-assets/source-calibration/ch22/007.png,/article-assets/replacements/ch22/007.png,1984,1190,png,awaiting-replacement,
ch22-008,/wb-x/第三篇 进阶篇：把案例变成自己的工作系统/第 22 章 打造skill：将书和视频蒸馏为可执行 Skill/,8,第 22 章 打造skill：将书和视频蒸馏为可执行 Skill — image 8,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%B8%89%E7%AF%87%20%E8%BF%9B%E9%98%B6%E7%AF%87%EF%BC%9A%E6%8A%8A%E6%A1%88%E4%BE%8B%E5%8F%98%E6%88%90%E8%87%AA%E5%B7%B1%E7%9A%84%E5%B7%A5%E4%BD%9C%E7%B3%BB%E7%BB%9F/%E7%AC%AC%2022%20%E7%AB%A0%20%E6%89%93%E9%80%A0skill%EF%BC%9A%E5%B0%86%E4%B9%A6%E5%92%8C%E8%A7%86%E9%A2%91%E8%92%B8%E9%A6%8F%E4%B8%BA%E5%8F%AF%E6%89%A7%E8%A1%8C%20Skill/assets/008_image_D7z7b4DWvo.png,/article-assets/source-calibration/ch22/008.png,/article-assets/replacements/ch22/008.png,2186,1718,png,awaiting-replacement,
ch22-009,/wb-x/第三篇 进阶篇：把案例变成自己的工作系统/第 22 章 打造skill：将书和视频蒸馏为可执行 Skill/,9,第 22 章 打造skill：将书和视频蒸馏为可执行 Skill — image 9,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%B8%89%E7%AF%87%20%E8%BF%9B%E9%98%B6%E7%AF%87%EF%BC%9A%E6%8A%8A%E6%A1%88%E4%BE%8B%E5%8F%98%E6%88%90%E8%87%AA%E5%B7%B1%E7%9A%84%E5%B7%A5%E4%BD%9C%E7%B3%BB%E7%BB%9F/%E7%AC%AC%2022%20%E7%AB%A0%20%E6%89%93%E9%80%A0skill%EF%BC%9A%E5%B0%86%E4%B9%A6%E5%92%8C%E8%A7%86%E9%A2%91%E8%92%B8%E9%A6%8F%E4%B8%BA%E5%8F%AF%E6%89%A7%E8%A1%8C%20Skill/assets/009_image_XXrkbXOymo.png,/article-assets/source-calibration/ch22/009.png,/article-assets/replacements/ch22/009.png,1758,722,png,awaiting-replacement,
ch22-010,/wb-x/第三篇 进阶篇：把案例变成自己的工作系统/第 22 章 打造skill：将书和视频蒸馏为可执行 Skill/,10,第 22 章 打造skill：将书和视频蒸馏为可执行 Skill — image 10,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%B8%89%E7%AF%87%20%E8%BF%9B%E9%98%B6%E7%AF%87%EF%BC%9A%E6%8A%8A%E6%A1%88%E4%BE%8B%E5%8F%98%E6%88%90%E8%87%AA%E5%B7%B1%E7%9A%84%E5%B7%A5%E4%BD%9C%E7%B3%BB%E7%BB%9F/%E7%AC%AC%2022%20%E7%AB%A0%20%E6%89%93%E9%80%A0skill%EF%BC%9A%E5%B0%86%E4%B9%A6%E5%92%8C%E8%A7%86%E9%A2%91%E8%92%B8%E9%A6%8F%E4%B8%BA%E5%8F%AF%E6%89%A7%E8%A1%8C%20Skill/assets/010_image_BXYeb8ld7o.png,/article-assets/source-calibration/ch22/010.png,/article-assets/replacements/ch22/010.png,1838,1234,png,awaiting-replacement,
